Zip Code,City,County,State
11704,West Babylon,Suffolk,NY
11565,Malverne,Nassau,NY
11741,Holbrook,Suffolk,NY
11932,Bridgehampton,Suffolk,NY
11754,Kings Park,Suffolk,NY
11803,Plainview,Nassau,NY
11787,Smithtown,Suffolk,NY
11758,Massapequa,Nassau,NY
11747,Melville,Suffolk,NY
11733,East Setauket,Suffolk,NY
14883,Spencer,Tioga,NY
11720,South Setauket,Suffolk,NY
11510,Baldwin,Nassau,NY
11766,Mount Sinai,Suffolk,NY
11763,Medford,Suffolk,NY
12992,West Chazy,Clinton,NY
11222,Brooklyn,Kings,NY
11735,Farmingdale,Nassau,NY
11792,Wading River,Suffolk,NY
11767,Nesconset,Suffolk,NY
11733,Setauket,Suffolk,NY
11795,West Islip,Suffolk,NY
12189,Watervliet,Albany,NY
11706,Bay Shore,Suffolk,NY
11518,East Rockaway,Nassau,NY
11763,Medford,Suffolk,NY
11962,Sagaponack,Suffolk,NY
11727,Coram,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11726,Copiague,Suffolk,NY
11752,Islip Terrace,Suffolk,NY
11731,East Northport,Suffolk,NY
11968,Southampton,Suffolk,NY
11747,Melville,Suffolk,NY
11791,Syosset,Nassau,NY
11797,Woodbury,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11572,Oceanside,Nassau,NY
11702,Babylon,Suffolk,NY
11561,Lido Beach,Nassau,NY
11725,Commack,Suffolk,NY
11758,Massapequa,Nassau,NY
12514,Clinton Corners,Dutchess,NY
11554,East Meadow,Nassau,NY
11798,Wheatley Heights,Suffolk,NY
11727,Coram,Suffolk,NY
11743,Huntington,Suffolk,NY
11721,Centerport,Suffolk,NY
11755,Lake Grove,Suffolk,NY
11937,East Hampton,Suffolk,NY
11971,Southold,Suffolk,NY
11729,Deer Park,Suffolk,NY
11779,Ronkonkoma,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11722,Central Islip,Suffolk,NY
11971,Southold,Suffolk,NY
11768,Northport,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11725,Commack,Suffolk,NY
11937,East Hampton,Suffolk,NY
11767,Nesconset,Suffolk,NY
11701,Amityville,Suffolk,NY
11518,East Rockaway,Nassau,NY
12525,Gardiner,Ulster,NY
11743,Lloyd Harbor,Suffolk,NY
11561,Lido Beach,Nassau,NY
11934,Center Moriches,Suffolk,NY
12534,Hudson,Columbia,NY
11795,West Islip,Suffolk,NY
11550,South Hempstead,Nassau,NY
11729,Deer Park,Suffolk,NY
11704,West Babylon,Suffolk,NY
11702,Babylon,Suffolk,NY
11964,Shelter Island,Suffolk,NY
11968,Southampton,Suffolk,NY
11959,Quogue,Suffolk,NY
14850,Ithaca,Tompkins,NY
11715,Blue Point,Suffolk,NY
11978,Westhampton,Suffolk,NY
11767,Nesconset,Suffolk,NY
11798,Wyandanch,Suffolk,NY
11561,Lido Beach,Nassau,NY
11758,Massapequa,Nassau,NY
11782,Sayville,Suffolk,NY
11735,Farmingdale,Nassau,NY
11554,East Meadow,Nassau,NY
11756,Levittown,Nassau,NY
11746,Dix Hills,Suffolk,NY
11901,Flanders,Suffolk,NY
11784,Selden,Suffolk,NY
11701,Amityville,Suffolk,NY
11950,Mastic,Suffolk,NY
11787,Smithtown,Suffolk,NY
11726,Copiague,Suffolk,NY
11704,West Babylon,Suffolk,NY
11786,Shoreham,Suffolk,NY
11701,Amityville,Suffolk,NY
11733,Setauket,Suffolk,NY
11754,Kings Park,Suffolk,NY
11795,West Islip,Suffolk,NY
11735,Farmingdale,Suffolk,NY
11720,Centereach,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11967,Shirley,Suffolk,NY
11976,Water Mill,Suffolk,NY
10918,Chester,Orange,NY
13035,Cazenovia,Madison,NY
11757,Lindenhurst,Suffolk,NY
11713,Bellport,Suffolk,NY
11554,East Meadow,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11758,Massapequa,Nassau,NY
11709,Bayville,Nassau,NY
14850,Ithaca,Tompkins,NY
14882,Lansing,Tompkins,NY
11762,Massapequa Park,Nassau,NY
11735,Farmingdale,Suffolk,NY
11968,Southampton,Suffolk,NY
12542,Marlboro,Ulster,NY
11691,Far Rockaway,Queens,NY
11701,Amityville,Suffolk,NY
11763,Medford,Suffolk,NY
11937,East Hampton,Suffolk,NY
12401,Kingston,Ulster,NY
11967,Shirley,Suffolk,NY
11542,Glen Cove,Nassau,NY
11730,East Islip,Suffolk,NY
12484,Stone Ridge,Ulster,NY
11720,Centereach,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11735,Farmingdale,Nassau,NY
11590,Westbury,Nassau,NY
11733,Setauket,Suffolk,NY
11787,Smithtown,Suffolk,NY
11729,Deer Park,Suffolk,NY
11961,Ridge,Suffolk,NY
11741,Holbrook,Suffolk,NY
11702,Babylon,Suffolk,NY
13796,Laurens,Otsego,NY
11716,Bohemia,Suffolk,NY
11426,Bellerose,Queens,NY
11703,North Babylon,Suffolk,NY
11710,Bellmore,Nassau,NY
11754,Kings Park,Suffolk,NY
11772,Patchogue,Suffolk,NY
11790,Stony Brook,Suffolk,NY
12816,Cambridge,Washington,NY
11020,Great Neck,Nassau,NY
11010,Franklin Square,Nassau,NY
11767,Nesconset,Suffolk,NY
11968,Southampton,Suffolk,NY
11937,East Hampton,Suffolk,NY
11561,Long Beach,Nassau,NY
12571,Milan,Dutchess,NY
11572,Oceanside,Nassau,NY
11752,Islip Terrace,Suffolk,NY
11751,Islip,Suffolk,NY
11710,North Bellmore,Nassau,NY
11738,Farmingville,Suffolk,NY
11514,Carle Place,Nassau,NY
11733,East Setauket,Suffolk,NY
11561,Long Beach,Nassau,NY
11701,Amityville,Suffolk,NY
11751,Islip,Suffolk,NY
11729,Deer Park,Suffolk,NY
11758,North Massapequa,Nassau,NY
11754,Kings Park,Suffolk,NY
11772,East Patchogue,Suffolk,NY
11730,East Islip,Suffolk,NY
12209,Albany,Albany,NY
11720,Centereach,Suffolk,NY
11729,Deer Park,Suffolk,NY
11780,Saint James,Suffolk,NY
11967,Shirley,Suffolk,NY
11937,Amagansett,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11950,Mastic,Suffolk,NY
11742,Holtsville,Suffolk,NY
10607,White Plains,Westchester,NY
11743,Huntington,Suffolk,NY
11763,Medford,Suffolk,NY
11731,East Northport,Suffolk,NY
11778,Rocky Point,Suffolk,NY
11932,Bridgehampton,Suffolk,NY
11942,East Quogue,Suffolk,NY
11768,Northport,Suffolk,NY
11572,Oceanside,Nassau,NY
11946,Hampton Bays,Suffolk,NY
11742,Holtsville,Suffolk,NY
11561,Long Beach,Nassau,NY
12068,Fonda,Montgomery,NY
11950,Mastic,Suffolk,NY
11790,Stony Brook,Suffolk,NY
11768,Northport,Suffolk,NY
11801,Hicksville,Nassau,NY
11746,Huntington Station,Suffolk,NY
11753,Jericho,Nassau,NY
11746,Dix Hills,Suffolk,NY
11510,Baldwin,Nassau,NY
11743,Huntington,Suffolk,NY
11772,East Patchogue,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11937,East Hampton,Suffolk,NY
11937,East Hampton,Suffolk,NY
11568,Old Westbury,Nassau,NY
11566,Merrick,Nassau,NY
11553,Uniondale,Nassau,NY
11932,Bridgehampton,Suffolk,NY
11740,Greenlawn,Suffolk,NY
11713,Bellport,Suffolk,NY
13905,Binghamton,Broome,NY
11752,Islip Terrace,Suffolk,NY
11791,Syosset,Nassau,NY
11510,Baldwin,Nassau,NY
11704,West Babylon,Suffolk,NY
11554,East Meadow,Nassau,NY
11793,Wantagh,Nassau,NY
11772,Patchogue,Suffolk,NY
11733,Setauket,Suffolk,NY
11566,Merrick,Nassau,NY
11953,Middle Island,Suffolk,NY
11554,East Meadow,Nassau,NY
11763,Medford,Suffolk,NY
11731,East Northport,Suffolk,NY
11725,Commack,Suffolk,NY
11784,Selden,Suffolk,NY
11766,Mount Sinai,Suffolk,NY
13159,Tully,Onondaga,NY
11787,Smithtown,Suffolk,NY
11754,Kings Park,Suffolk,NY
11754,Kings Park,Suffolk,NY
11937,East Hampton,Suffolk,NY
11709,Bayville,Nassau,NY
11702,Babylon,Suffolk,NY
11742,Holtsville,Suffolk,NY
11729,Deer Park,Suffolk,NY
11795,West Islip,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
12533,Hopewell Junction,Dutchess,NY
11740,Greenlawn,Suffolk,NY
11716,Bohemia,Suffolk,NY
11795,West Islip,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11726,Copiague,Suffolk,NY
12791,Youngsville,Sullivan,NY
11701,Amityville,Suffolk,NY
13904,Binghamton,Broome,NY
13904,Binghamton,Broome,NY
11758,Massapequa,Nassau,NY
11510,Baldwin,Nassau,NY
11934,Center Moriches,Suffolk,NY
11949,Manorville,Suffolk,NY
11754,Kings Park,Suffolk,NY
11803,Plainview,Nassau,NY
11746,Dix Hills,Suffolk,NY
13416,Newport,Herkimer,NY
11743,Huntington,Suffolk,NY
11733,East Setauket,Suffolk,NY
11514,Carle Place,Nassau,NY
11542,Glen Cove,Nassau,NY
11575,Roosevelt,Nassau,NY
11784,Selden,Suffolk,NY
11767,Nesconset,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11714,Bethpage,Nassau,NY
11937,East Hampton,Suffolk,NY
11952,Mattituck,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11716,Bohemia,Suffolk,NY
11937,East Hampton,Suffolk,NY
11756,Levittown,Nassau,NY
11780,Saint James,Suffolk,NY
11771,Oyster Bay,Nassau,NY
11756,Levittown,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11784,Selden,Suffolk,NY
11947,Jamesport,Suffolk,NY
11561,Lido Beach,Nassau,NY
12051,Coxsackie,Greene,NY
11954,Montauk,Suffolk,NY
11579,Sea Cliff,Nassau,NY
11702,Babylon,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11710,Bellmore,Nassau,NY
11554,East Meadow,Nassau,NY
11937,East Hampton,Suffolk,NY
11758,Massapequa,Nassau,NY
11764,Miller Place,Suffolk,NY
12033,Castleton On Hudson,Rensselaer,NY
11776,Port Jefferson Station,Suffolk,NY
11730,East Islip,Suffolk,NY
11720,Centereach,Suffolk,NY
11901,Riverhead,Suffolk,NY
11569,Point Lookout,Nassau,NY
11731,East Northport,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11040,New Hyde Park,Nassau,NY
11704,West Babylon,Suffolk,NY
11795,West Islip,Suffolk,NY
11793,Wantagh,Nassau,NY
11793,Wantagh,Nassau,NY
11969,Southampton,Suffolk,NY
11694,Belle Harbor,Queens,NY
11778,Rocky Point,Suffolk,NY
11788,Hauppauge,Suffolk,NY
11561,Lido Beach,Nassau,NY
11746,Dix Hills,Suffolk,NY
13073,Groton,Tompkins,NY
11792,Wading River,Suffolk,NY
11788,Hauppauge,Suffolk,NY
11755,Lake Grove,Suffolk,NY
11752,Islip Terrace,Suffolk,NY
11724,Cold Spring Harbor,Suffolk,NY
11767,Nesconset,Suffolk,NY
12412,Boiceville,Ulster,NY
11581,Valley Stream,Nassau,NY
11561,Long Beach,Nassau,NY
14560,Springwater,Ontario,NY
11726,Copiague,Suffolk,NY
11704,West Babylon,Suffolk,NY
14845,Horseheads,Chemung,NY
11742,Holtsville,Suffolk,NY
11575,Roosevelt,Nassau,NY
13365,Little Falls,Herkimer,NY
11746,Dix Hills,Suffolk,NY
11767,Nesconset,Suffolk,NY
11561,Lido Beach,Nassau,NY
11701,Amityville,Suffolk,NY
12180,Troy,Rensselaer,NY
11715,Blue Point,Suffolk,NY
11559,Lawrence,Nassau,NY
11566,Merrick,Nassau,NY
11572,Oceanside,Nassau,NY
11754,Kings Park,Suffolk,NY
11778,Rocky Point,Suffolk,NY
11791,Syosset,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11972,Speonk,Suffolk,NY
11731,East Northport,Suffolk,NY
11201,Brooklyn,Kings,NY
11704,North Babylon,Suffolk,NY
11507,Albertson,Nassau,NY
11552,West Hempstead,Nassau,NY
11518,East Rockaway,Nassau,NY
11933,Calverton,Suffolk,NY
11753,Jericho,Nassau,NY
11968,Southampton,Suffolk,NY
11787,Smithtown,Suffolk,NY
13862,Whitney Point,Broome,NY
11738,Farmingville,Suffolk,NY
11772,Patchogue,Suffolk,NY
11975,Wainscott,Suffolk,NY
11777,Port Jefferson,Suffolk,NY
11714,Bethpage,Nassau,NY
10977,Spring Valley,Rockland,NY
11725,Commack,Suffolk,NY
11972,Speonk,Suffolk,NY
11702,Babylon,Suffolk,NY
11976,Water Mill,Suffolk,NY
11725,Commack,Suffolk,NY
11590,Westbury,Nassau,NY
11743,Huntington,Suffolk,NY
13760,Endicott,Broome,NY
11767,Nesconset,Suffolk,NY
11726,Copiague,Suffolk,NY
11954,Montauk,Suffolk,NY
11768,Northport,Suffolk,NY
11215,Brooklyn,Kings,NY
11742,Holtsville,Suffolk,NY
11793,Wantagh,Nassau,NY
11729,Deer Park,Suffolk,NY
13760,Endicott,Broome,NY
11742,Holtsville,Suffolk,NY
11030,Manhasset,Nassau,NY
11581,Valley Stream,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11947,Jamesport,Suffolk,NY
11976,Water Mill,Suffolk,NY
11795,West Islip,Suffolk,NY
11941,Eastport,Suffolk,NY
11769,Oakdale,Suffolk,NY
11786,Shoreham,Suffolk,NY
11507,Albertson,Nassau,NY
11704,West Babylon,Suffolk,NY
11738,Farmingville,Suffolk,NY
11713,Bellport,Suffolk,NY
11795,West Islip,Suffolk,NY
11968,Southampton,Suffolk,NY
11731,East Northport,Suffolk,NY
11563,Lynbrook,Nassau,NY
11725,Commack,Suffolk,NY
11763,Medford,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11798,Wyandanch,Suffolk,NY
11767,Nesconset,Suffolk,NY
11778,Rocky Point,Suffolk,NY
11704,North Babylon,Suffolk,NY
13780,Guilford,Chenango,NY
11705,Bayport,Suffolk,NY
11730,East Islip,Suffolk,NY
11733,Setauket,Suffolk,NY
11964,Shelter Island,Suffolk,NY
11787,Smithtown,Suffolk,NY
11741,Holbrook,Suffolk,NY
11947,Jamesport,Suffolk,NY
12302,Scotia,Schenectady,NY
11720,Centereach,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11715,Blue Point,Suffolk,NY
11949,Manorville,Suffolk,NY
11941,Eastport,Suffolk,NY
11756,Levittown,Nassau,NY
11791,Syosset,Nassau,NY
11213,Brooklyn,Kings,NY
11944,Greenport,Suffolk,NY
11787,Smithtown,Suffolk,NY
14850,Ithaca,Tompkins,NY
11763,Medford,Suffolk,NY
11949,Manorville,Suffolk,NY
11795,West Islip,Suffolk,NY
11954,Montauk,Suffolk,NY
11967,Shirley,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11772,East Patchogue,Suffolk,NY
11703,North Babylon,Suffolk,NY
11962,Sagaponack,Suffolk,NY
11762,Massapequa Park,Nassau,NY
11763,Medford,Suffolk,NY
11783,Seaford,Nassau,NY
11553,Uniondale,Nassau,NY
12157,Schoharie,Schoharie,NY
11554,East Meadow,Nassau,NY
11932,Bridgehampton,Suffolk,NY
11714,Bethpage,Nassau,NY
11729,Deer Park,Suffolk,NY
11501,Mineola,Nassau,NY
11778,Sound Beach,Suffolk,NY
11741,Holbrook,Suffolk,NY
14850,Ithaca,Tompkins,NY
11795,West Islip,Suffolk,NY
11561,Long Beach,Nassau,NY
11598,Woodmere,Nassau,NY
11558,Island Park,Nassau,NY
11791,Syosset,Nassau,NY
11003,Elmont,Nassau,NY
11968,Southampton,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11550,Hempstead,Nassau,NY
11706,Bay Shore,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11040,Garden City Park,Nassau,NY
14580,Webster,Monroe,NY
11741,Holbrook,Suffolk,NY
11783,Seaford,Nassau,NY
11727,Coram,Suffolk,NY
11952,Mattituck,Suffolk,NY
11733,Setauket,Suffolk,NY
11971,Southold,Suffolk,NY
11710,Bellmore,Nassau,NY
11930,Amagansett,Suffolk,NY
11710,Bellmore,Nassau,NY
11510,Baldwin,Nassau,NY
11787,Smithtown,Suffolk,NY
11510,Baldwin,Nassau,NY
11971,Southold,Suffolk,NY
11701,Amityville,Suffolk,NY
11720,Centereach,Suffolk,NY
11968,Southampton,Suffolk,NY
11375,Forest Hills,Queens,NY
11754,Kings Park,Suffolk,NY
11763,Medford,Suffolk,NY
11743,Huntington,Suffolk,NY
11901,Riverhead,Suffolk,NY
11010,Franklin Square,Nassau,NY
11795,West Islip,Suffolk,NY
11949,Manorville,Suffolk,NY
11561,Long Beach,Nassau,NY
11566,Merrick,Nassau,NY
11795,West Islip,Suffolk,NY
11961,Ridge,Suffolk,NY
11716,Bohemia,Suffolk,NY
12180,Troy,Rensselaer,NY
11768,Northport,Suffolk,NY
11948,Laurel,Suffolk,NY
11726,Copiague,Suffolk,NY
11050,Port Washington,Nassau,NY
11752,Islip Terrace,Suffolk,NY
11795,West Islip,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11010,Franklin Square,Nassau,NY
11772,Davis Park,Suffolk,NY
11793,Wantagh,Nassau,NY
11726,Copiague,Suffolk,NY
11756,Levittown,Nassau,NY
11930,Amagansett,Suffolk,NY
11704,West Babylon,Suffolk,NY
11795,West Islip,Suffolk,NY
11729,Deer Park,Suffolk,NY
11954,Montauk,Suffolk,NY
11566,Merrick,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11951,Mastic Beach,Suffolk,NY
11704,West Babylon,Suffolk,NY
13053,Dryden,Tompkins,NY
11510,Baldwin,Nassau,NY
11554,East Meadow,Nassau,NY
11741,Holbrook,Suffolk,NY
11758,Massapequa,Nassau,NY
10977,Spring Valley,Rockland,NY
11801,Hicksville,Nassau,NY
11702,Babylon,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11590,Westbury,Nassau,NY
11801,Hicksville,Nassau,NY
11756,Levittown,Nassau,NY
11572,Oceanside,Nassau,NY
11735,South Farmingdale,Suffolk,NY
11746,Dix Hills,Suffolk,NY
12209,Albany,Albany,NY
11931,Aquebogue,Suffolk,NY
11542,Glen Cove,Nassau,NY
11935,Cutchogue,Suffolk,NY
13126,Oswego,Oswego,NY
11729,Deer Park,Suffolk,NY
11552,West Hempstead,Nassau,NY
11590,Westbury,Nassau,NY
11930,Amagansett,Suffolk,NY
11752,Islip Terrace,Suffolk,NY
12118,Mechanicville,Saratoga,NY
11757,Lindenhurst,Suffolk,NY
11763,Medford,Suffolk,NY
11937,East Hampton,Suffolk,NY
11769,Oakdale,Suffolk,NY
11768,Northport,Suffolk,NY
12561,New Paltz,Ulster,NY
11790,Stony Brook,Suffolk,NY
11747,Melville,Suffolk,NY
11208,Brooklyn,Kings,NY
11779,Lake Ronkonkoma,Suffolk,NY
11715,Blue Point,Suffolk,NY
11725,Commack,Suffolk,NY
11561,Lido Beach,Nassau,NY
11518,East Rockaway,Nassau,NY
11576,Roslyn,Nassau,NY
11751,Islip,Suffolk,NY
11542,Glen Cove,Nassau,NY
11702,Oak Beach,Suffolk,NY
11743,Huntington,Suffolk,NY
14618,Rochester,Monroe,NY
13073,Groton,Tompkins,NY
11010,Franklin Square,Nassau,NY
11561,Long Beach,Nassau,NY
11790,Stony Brook,Suffolk,NY
11705,Bayport,Suffolk,NY
11743,Huntington,Suffolk,NY
11040,New Hyde Park,Nassau,NY
11725,Commack,Suffolk,NY
13411,New Berlin,Chenango,NY
11758,Massapequa,Nassau,NY
11964,Shelter Island,Suffolk,NY
11792,Wading River,Suffolk,NY
11967,Shirley,Suffolk,NY
11758,Massapequa,Nassau,NY
11795,West Islip,Suffolk,NY
11954,Montauk,Suffolk,NY
11948,Laurel,Suffolk,NY
11751,Islip,Suffolk,NY
11040,New Hyde Park,Nassau,NY
11793,Wantagh,Nassau,NY
11552,West Hempstead,Nassau,NY
11788,Hauppauge,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11951,Mastic Beach,Suffolk,NY
11953,Middle Island,Suffolk,NY
11758,Massapequa,Nassau,NY
11795,West Islip,Suffolk,NY
11050,Port Washington,Nassau,NY
11772,East Patchogue,Suffolk,NY
11793,Wantagh,Nassau,NY
11959,Quogue,Suffolk,NY
11933,Calverton,Suffolk,NY
11940,East Moriches,Suffolk,NY
11577,Roslyn Heights,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11030,Manhasset,Nassau,NY
11803,Plainview,Nassau,NY
11501,Mineola,Nassau,NY
11951,Mastic Beach,Suffolk,NY
11566,Merrick,Nassau,NY
11021,Great Neck,Nassau,NY
11558,Island Park,Nassau,NY
11787,Smithtown,Suffolk,NY
12449,Lake Katrine,Ulster,NY
13624,Clayton,Jefferson,NY
10027,New York,New York,NY
11975,Wainscott,Suffolk,NY
11710,Bellmore,Nassau,NY
11703,North Babylon,Suffolk,NY
11704,West Babylon,Suffolk,NY
11720,Centereach,Suffolk,NY
11729,Deer Park,Suffolk,NY
11952,Mattituck,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11793,Wantagh,Nassau,NY
11010,Franklin Square,Nassau,NY
11763,Medford,Suffolk,NY
11714,Bethpage,Nassau,NY
11782,Sayville,Suffolk,NY
11767,Nesconset,Suffolk,NY
11772,Patchogue,Suffolk,NY
11509,Atlantic Beach,Nassau,NY
11788,Hauppauge,Suffolk,NY
11741,Holbrook,Suffolk,NY
11701,Amityville,Suffolk,NY
11789,Sound Beach,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11701,Amityville,Suffolk,NY
11725,Commack,Suffolk,NY
11756,Levittown,Nassau,NY
11757,Lindenhurst,Suffolk,NY
12578,Salt Point,Dutchess,NY
11590,Westbury,Nassau,NY
11704,West Babylon,Suffolk,NY
11738,Farmingville,Suffolk,NY
11727,Coram,Suffolk,NY
11793,Wantagh,Nassau,NY
11786,Shoreham,Suffolk,NY
11758,Massapequa,Nassau,NY
11729,Deer Park,Suffolk,NY
11733,Setauket,Suffolk,NY
11758,Massapequa,Nassau,NY
11962,Sagaponack,Suffolk,NY
11701,Amityville,Suffolk,NY
11704,West Babylon,Suffolk,NY
11725,Commack,Suffolk,NY
12446,Kerhonkson,Ulster,NY
12409,Bearsville,Ulster,NY
11787,Smithtown,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11766,Mount Sinai,Suffolk,NY
11786,Shoreham,Suffolk,NY
12498,Woodstock,Ulster,NY
11757,Lindenhurst,Suffolk,NY
11793,Wantagh,Nassau,NY
11931,Aquebogue,Suffolk,NY
11738,Farmingville,Suffolk,NY
11704,North Babylon,Suffolk,NY
11507,Albertson,Nassau,NY
11530,Garden City,Nassau,NY
11729,Deer Park,Suffolk,NY
11798,Wheatley Heights,Suffolk,NY
11962,Sagaponack,Suffolk,NY
11784,Selden,Suffolk,NY
11703,North Babylon,Suffolk,NY
11934,Center Moriches,Suffolk,NY
14850,Ithaca,Tompkins,NY
11720,Centereach,Suffolk,NY
11949,Manorville,Suffolk,NY
11788,Hauppauge,Suffolk,NY
11743,Huntington,Suffolk,NY
11725,Commack,Suffolk,NY
11768,Northport,Suffolk,NY
11784,Selden,Suffolk,NY
11731,East Northport,Suffolk,NY
11701,Amityville,Suffolk,NY
13825,Otego,Otsego,NY
11566,Merrick,Nassau,NY
11758,Massapequa,Nassau,NY
11020,Great Neck,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11703,North Babylon,Suffolk,NY
11798,Wyandanch,Suffolk,NY
11767,Nesconset,Suffolk,NY
11720,Centereach,Suffolk,NY
11787,Smithtown,Suffolk,NY
11722,Central Islip,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
13904,Binghamton,Broome,NY
11768,Northport,Suffolk,NY
11975,Wainscott,Suffolk,NY
13904,Binghamton,Broome,NY
11706,Bay Shore,Suffolk,NY
11772,Patchogue,Suffolk,NY
11963,Sag Harbor,Suffolk,NY
11932,Bridgehampton,Suffolk,NY
11040,New Hyde Park,Nassau,NY
11530,Garden City,Nassau,NY
11934,Center Moriches,Suffolk,NY
11743,Huntington,Suffolk,NY
11729,Deer Park,Suffolk,NY
11558,Island Park,Nassau,NY
11542,Glen Cove,Nassau,NY
11784,Selden,Suffolk,NY
13903,Binghamton,Broome,NY
12065,Clifton Park,Saratoga,NY
11566,North Merrick,Nassau,NY
11706,Bay Shore,Suffolk,NY
11958,Peconic,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11782,Sayville,Suffolk,NY
11937,East Hampton,Suffolk,NY
11747,Melville,Suffolk,NY
11743,Huntington,Suffolk,NY
11729,Deer Park,Suffolk,NY
11716,Bohemia,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11777,Port Jefferson,Suffolk,NY
11753,Jericho,Nassau,NY
11801,Hicksville,Nassau,NY
11598,Woodmere,Nassau,NY
11776,Port Jefferson Station,Suffolk,NY
11937,East Hampton,Suffolk,NY
11763,Medford,Suffolk,NY
11722,Central Islip,Suffolk,NY
11743,Huntington,Suffolk,NY
11731,East Northport,Suffolk,NY
11717,Brentwood,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11714,Bethpage,Nassau,NY
14622,Rochester,Monroe,NY
11713,Bellport,Suffolk,NY
11803,Plainview,Nassau,NY
11735,Farmingdale,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11554,East Meadow,Nassau,NY
11933,Calverton,Suffolk,NY
13081,King Ferry,Cayuga,NY
11787,Smithtown,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11798,Wyandanch,Suffolk,NY
11720,Centereach,Suffolk,NY
11947,Jamesport,Suffolk,NY
11946,Hampton Bays,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11951,Mastic Beach,Suffolk,NY
11726,Copiague,Suffolk,NY
11971,Southold,Suffolk,NY
11758,Massapequa,Nassau,NY
11783,Seaford,Nassau,NY
11766,Mount Sinai,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11798,Wyandanch,Suffolk,NY
11565,Malverne,Nassau,NY
11753,Jericho,Nassau,NY
11763,Medford,Suffolk,NY
11935,Cutchogue,Suffolk,NY
11694,Belle Harbor,Suffolk,NY
11803,Plainview,Nassau,NY
11975,Wainscott,Suffolk,NY
11779,Lake Ronkonkoma,Suffolk,NY
11954,Montauk,Suffolk,NY
11763,Medford,Suffolk,NY
11946,Hampton Bays,Suffolk,NY
11937,East Hampton,Suffolk,NY
11934,Center Moriches,Suffolk,NY
11976,Water Mill,Suffolk,NY
13850,Vestal,Broome,NY
11743,Huntington,Suffolk,NY
11710,Bellmore,Nassau,NY
11772,Patchogue,Suffolk,NY
11962,Sagaponack,Suffolk,NY
11967,Shirley,Suffolk,NY
11572,Oceanside,Nassau,NY
11701,Amityville,Suffolk,NY
11787,Smithtown,Suffolk,NY
11598,Woodmere,Nassau,NY
14850,Ithaca,Tompkins,NY
11705,Bayport,Suffolk,NY
11976,Water Mill,Suffolk,NY
11694,Belle Harbor,Nassau,NY
